날짜	경기번호	순위	마번	마명	산지	성별	연령	중량	레이팅	기수명	조교사명	마주명	도착차	마체중	단승	연승	장구현황	말id	기수id	조교사id	마주id	S-1F	1코너	2코너	3코너	4코너	G-3F	G-1F	경주기록
19960407	12	2	06	승진	호	암	3세	54		김혜성	오경운	한계흠	목	391(1)	9.6	3.0		007139	080109	070031	010038				0:25.5	0:43.9	0:40.0		1:17.8
19960407	12	3	09	서해안	뉴	암	4세	55		홍대유	지용철	강성보	2½	460(6)	3.4	1.4		006679	080074	070051	010151				0:26.9	0:45.8	0:38.7		1:18.3
19960407	12	4	04	승리봉	뉴	거	3세	55		김형수	윤치운	오금자	머리	442(-6)	5.2	1.7		007042	080292	070084	010033				0:26.1	0:44.4	0:40.0		1:18.3
19960407	12	5	03	수화정	뉴	수	5세	57		김재섭	김양선	김종철	1	424(-1)	35.8	7.1		005821	080096	070035	010043				0:25.8	0:44.2	0:40.5		1:18.5
19960407	12	6	07	좌수영	호	암	6세	55		임대규	최상식	한광세	¾	441(5)	27.3	3.3		004872	080093	070085	010245				0:26.6	0:45.6	0:39.2		1:18.6
19960407	12	7	08	대일	뉴	암	4세	55		김옥성	박원덕	류근무	3	462(11)	6.3	1.9		006250	080100	070056	010198				0:25.9	0:44.8	0:40.7		1:19.2
19960407	12	8	10	화랑초	호	거	6세	56		한유영	정찬근	김주학	1	429(2)	27.6	5.1		005464	080024	070044	010106				0:25.7	0:44.5	0:41.2		1:19.4
19960407	12	9	02	기립박수	뉴	암	4세	55		최기홍	김춘근	심상춘	1	405(-2)	28.0	9.0		006183	080104	070018	010026				0:26.8	0:45.6	0:40.1		1:19.6
19960407	12	10	05	고향친구	호	거	5세	57		정평수	지용훈	이영철	¾	417(-11)	44.6	10.1		005675	080106	070057	010023				0:27.4	0:46.5	0:39.4		1:19.7
19960406	1	1	09	월명산	뉴	암	4세	55		신형철	김상원	전홍규		482(-1)	4.4	1.4		007216	080122	070038	010374				0:25.9	0:44.9	0:39.0		1:18.3
19960406	1	2	06	페어레이디	호	암	4세	55		홍대유	박원선	이의종	5	414(-2)	7.2	1.6		006919	080074	070007	010109				0:26.1	0:45.0	0:39.8		1:19.3
19960406	1	3	02	서울육백년	뉴	암	5세	56		김귀배	이왕언	곽영진	1½	425(3)	30.2	4.4		006208	080014	070059	010393				0:26.1	0:45.3	0:40.0		1:19.6
19960406	1	4	11	두타산	호	암	4세	55		송석헌	이종구	이영웅	½	452(4)	18.4	4.2		007157	080048	070055	010378				0:26.4	0:45.6	0:39.7		1:19.7
